date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
09:58:25	2199/2199	---M-Z	200	added ('OK')	application/javascript	etag:W/%22897-5db9a5eb400fb%22	http://digitonaut.com/art/yoyo/Stats.min.js	C:/My%20Web%20Sites/y/digitonaut.com/art/yoyo/Stats.min.js	(from http://digitonaut.com/art/yoyo/)
09:58:28	477176/477176	---M-Z	200	added ('OK')	application/javascript	etag:W/%22747f8-5db9a5eb3c27a%22	http://digitonaut.com/art/yellow_starfield/three.min.js	C:/My%20Web%20Sites/y/digitonaut.com/art/yellow_starfield/three.min.js	(from http://digitonaut.com/art/yellow_starfield/)
09:58:30	27210/27210	---M-Z	200	added ('OK')	application/javascript	etag:W/%226a4a-5db9a5ebb09c8%22	http://digitonaut.com/art/yoyo/OrbitControls.js	C:/My%20Web%20Sites/y/digitonaut.com/art/yoyo/OrbitControls.js	(from http://digitonaut.com/art/yoyo/)
09:58:31	50281/50281	---M-Z	200	added ('OK')	application/javascript	etag:W/%22c469-5db9a5eb38426%22	http://digitonaut.com/art/yoyo/dat.gui.min.js	C:/My%20Web%20Sites/y/digitonaut.com/art/yoyo/dat.gui.min.js	(from http://digitonaut.com/art/yoyo/)
09:58:32	9954/9954	---M-Z	200	added ('OK')	application/javascript	etag:W/%2226e2-5db9a5eb3f925%22	http://digitonaut.com/art/yoyo/script.js	C:/My%20Web%20Sites/y/digitonaut.com/art/yoyo/script.js	(from http://digitonaut.com/art/yoyo/)
09:58:33	415/415	---M--	200	added ('OK')	text/css	etag:%2219f-5db9a5ecbb76b%22	http://digitonaut.com/art/zdog_colour_tunnel/style.css	C:/My%20Web%20Sites/y/digitonaut.com/art/zdog_colour_tunnel/style.css	(from http://digitonaut.com/art/zdog_colour_tunnel/)
09:58:34	41672/41672	---M-Z	200	added ('OK')	application/javascript	etag:W/%22a2c8-5db9a5eaf49f2%22	http://digitonaut.com/art/yoyo/chroma.min.js	C:/My%20Web%20Sites/y/digitonaut.com/art/yoyo/chroma.min.js	(from http://digitonaut.com/art/yoyo/)
09:58:34	62369/62369	---M-Z	200	added ('OK')	application/javascript	etag:W/%22f3a1-5db9a5eb5452f%22	http://digitonaut.com/art/yoyo/gsap.min.js	C:/My%20Web%20Sites/y/digitonaut.com/art/yoyo/gsap.min.js	(from http://digitonaut.com/art/yoyo/)
09:58:35	209/209	---M--	200	added ('OK')	application/javascript	etag:%22d1-5db9a5ec28bc7%22	http://digitonaut.com/art/zdog_colour_tunnel/makeZdogBezier.min.js	C:/My%20Web%20Sites/y/digitonaut.com/art/zdog_colour_tunnel/makeZdogBezier.min.js	(from http://digitonaut.com/art/zdog_colour_tunnel/)
09:58:37	55790/55790	---M-Z	200	added ('OK')	application/javascript	etag:W/%22d9ee-5db9a5ec58581%22	http://digitonaut.com/art/zdog_colour_tunnel/zdog.dist.js	C:/My%20Web%20Sites/y/digitonaut.com/art/zdog_colour_tunnel/zdog.dist.js	(from http://digitonaut.com/art/zdog_colour_tunnel/)
09:58:37	19954/19954	---M-Z	200	added ('OK')	application/javascript	etag:W/%224df2-5db9a5ec48791%22	http://digitonaut.com/art/zdog_colour_tunnel/MorphSVGPlugin.min.js	C:/My%20Web%20Sites/y/digitonaut.com/art/zdog_colour_tunnel/MorphSVGPlugin.min.js	(from http://digitonaut.com/art/zdog_colour_tunnel/)
09:58:37	2238/2238	---M-Z	200	added ('OK')	application/javascript	etag:W/%228be-5db9a5eca0d8b%22	http://digitonaut.com/art/zdog_colour_tunnel/script.js	C:/My%20Web%20Sites/y/digitonaut.com/art/zdog_colour_tunnel/script.js	(from http://digitonaut.com/art/zdog_colour_tunnel/)
09:58:38	104/104	---M--	200	added ('OK')	text/css	etag:%2268-5db9a5ee843da%22	http://digitonaut.com/art/zooming_lines/style.css	C:/My%20Web%20Sites/y/digitonaut.com/art/zooming_lines/style.css	(from http://digitonaut.com/art/zooming_lines/)
09:58:38	8938/8938	---M-Z	200	added ('OK')	application/javascript	etag:W/%2222ea-5db9a5ee66358%22	http://digitonaut.com/art/zooming_lines/script.js	C:/My%20Web%20Sites/y/digitonaut.com/art/zooming_lines/script.js	(from http://digitonaut.com/art/zooming_lines/)
09:58:40	116228/116228	---M-Z	200	added ('OK')	application/javascript	etag:W/%221c604-5db9a5ed0e398%22	http://digitonaut.com/art/zdog_colour_tunnel/TweenMax.min.js	C:/My%20Web%20Sites/y/digitonaut.com/art/zdog_colour_tunnel/TweenMax.min.js	(from http://digitonaut.com/art/zdog_colour_tunnel/)
09:58:42	92633/92633	---M-Z	200	added ('OK')	application/javascript	etag:W/%22169d9-5db9a5eec4b11%22	http://digitonaut.com/art/zoomquilt/jquery.min.js	C:/My%20Web%20Sites/y/digitonaut.com/art/zoomquilt/jquery.min.js	(from http://digitonaut.com/art/zoomquilt/)
09:58:44	653449/653449	---M-Z	200	added ('OK')	application/javascript	etag:W/%229f889-5db9a5eb9023f%22	http://digitonaut.com/art/yoyo/three.min.js	C:/My%20Web%20Sites/y/digitonaut.com/art/yoyo/three.min.js	(from http://digitonaut.com/art/yoyo/)
